Orthogroup	arabidopsis	lettuce	maize	medicago	melon	rice	safflower	tobacco	tomato	watermelon
OG0019152						GO:0004672,GO:0005524,GO:0006468				
OG0019153										
OG0019154										
OG0019155										
OG0019156										
OG0019157										
OG0019158										
OG0019159										
OG0019160						GO:0003700,GO:0006351,GO:0006355,GO:0043565				
OG0019161										
OG0019162										
OG0019163			GO:0006486,GO:0016020,GO:0016758							
OG0019164										
OG0019165										
OG0019166						GO:0003700,GO:0006355				
OG0019167										
OG0019168										
OG0019169										
OG0019170										
OG0019171										
OG0019172										
OG0019173										
OG0019174										
OG0019175										
OG0019176										
OG0019177										
OG0019178										
OG0019179										
OG0019180										
OG0019181										
OG0019182										
OG0019183										
OG0019184										
OG0019185										
OG0019186			GO:0004672,GO:0005524,GO:0006468							
OG0019187										
OG0019188										
OG0019189										
OG0019190										
OG0019191										
OG0019192										
OG0019193										
OG0019194										
OG0019195						GO:0004672,GO:0005524,GO:0006468				
OG0019196										
OG0019197										
OG0019198										
OG0019199										
OG0019200										
OG0019201										
OG0019202										
OG0019203										
OG0019204										
OG0019205										
OG0019206										
OG0019207										
OG0019208										
OG0019209										
OG0019210										
OG0019211										
OG0019212										
OG0019213										
OG0019214										
OG0019215										
OG0019216										
OG0019217										
OG0019218										
OG0019219										
OG0019220										
OG0019221										
OG0019222										
OG0019223										
OG0019224										
OG0019225										
OG0019226										
OG0019227										
OG0019228										
OG0019229										
OG0019230										
OG0019231										
OG0019232										
OG0019233										
OG0019234										
OG0019235										
OG0019236										
OG0019237										
OG0019238										
OG0019239										
OG0019240										
OG0019241										
OG0019242										
OG0019243										
OG0019244										
OG0019245										
OG0019246										
OG0019247										
OG0019248										
OG0019249										
OG0019250										
OG0019251										
OG0019252										
OG0019253										
OG0019254										
OG0019255										
OG0019256										
OG0019257										
OG0019258										
OG0019259										
OG0019260										
OG0019261										
OG0019262										
OG0019263										
OG0019264										
OG0019265										
OG0019266										
OG0019267										
OG0019268										
OG0019269										
OG0019270										
OG0019271										
OG0019272										
OG0019273										
OG0019274										
OG0019275										
OG0019276										
OG0019277										
OG0019278										
OG0019279										
OG0019280										
OG0019281										
OG0019282										
OG0019283										
OG0019284										
OG0019285										
OG0019286			GO:0003700,GO:0006355,GO:0043565			GO:0003700,GO:0006355,GO:0043565				
OG0019287										
OG0019288										
OG0019289										
OG0019290										
OG0019291										
OG0019292										
OG0019293										
OG0019294										
OG0019295										
OG0019296										
OG0019297										
OG0019298										
OG0019299										
OG0019300										
OG0019301			GO:0005509							
OG0019302										
OG0019303										
OG0019304										
OG0019305										
OG0019306										
OG0019307										
OG0019308										
OG0019309										
OG0019310										
OG0019311										
OG0019312										
OG0019313										
OG0019314										
OG0019315										
OG0019316										
OG0019317										
OG0019318										
OG0019319										
OG0019320										
OG0019321										
OG0019322										
OG0019323										
OG0019324										
OG0019325										
OG0019326										
OG0019327										
OG0019328										
OG0019329										
OG0019330										
OG0019331										
OG0019332										
OG0019333										
OG0019334										
OG0019335										
OG0019336										
OG0019337										
OG0019338										
OG0019339										
OG0019340										
OG0019341										
OG0019342										
OG0019343										
OG0019344										
OG0019345										
OG0019346										
OG0019347										
OG0019348										
OG0019349										
OG0019350										
OG0019351										
OG0019352										
OG0019353										
OG0019354										
OG0019355										
OG0019356										
OG0019357										
OG0019358			GO:0004601,GO:0006979,GO:0020037							
OG0019359										
OG0019360										
OG0019361										
OG0019362										
OG0019363										
OG0019364										
OG0019365										
OG0019366										
OG0019367										
OG0019368										
OG0019369										
OG0019370										
OG0019371										
OG0019372										
OG0019373										
OG0019374										
OG0019375										
OG0019376			GO:0005509			GO:0005509				
OG0019377										
OG0019378										
OG0019379										
OG0019380										
OG0019381										
OG0019382										
OG0019383										
OG0019384										
OG0019385										
OG0019386										
OG0019387										
OG0019388										
OG0019389										
OG0019390						GO:0015079,GO:0016020,GO:0071805				
OG0019391										
OG0019392										
OG0019393										
OG0019394										
OG0019395										
OG0019396										
OG0019397										
OG0019398										
OG0019399										
OG0019400										
OG0019401										
OG0019402										
OG0019403										
OG0019404										
OG0019405										
OG0019406										
OG0019407										
OG0019408										
OG0019409										
OG0019410										
OG0019411										
OG0019412										
OG0019413										
OG0019414										
OG0019415										
OG0019416										
OG0019417										
OG0019418										
OG0019419										
OG0019420										
OG0019421						GO:0016020,GO:0022857,GO:0055085				
OG0019422										
OG0019423										
OG0019424										
OG0019425										
OG0019426										
OG0019427										
OG0019428										
OG0019429										
OG0019430										
OG0019431										
OG0019432										
OG0019433										
OG0019434										
OG0019435										
OG0019436										
OG0019437										
OG0019438										
OG0019439										
OG0019440										
OG0019441			GO:0005515							
OG0019442										
OG0019443										
OG0019444										
OG0019445										
OG0019446										
OG0019447										
OG0019448										
OG0019449										
OG0019450										
OG0019451										
OG0019452										
OG0019453										
OG0019454										
OG0019455										
OG0019456										
OG0019457										
OG0019458										
OG0019459										
OG0019460										
OG0019461										
OG0019462										
OG0019463										
OG0019464										
OG0019465										
OG0019466										
OG0019467										
OG0019468										
OG0019469										
OG0019470										
OG0019471										
OG0019472										
OG0019473										
OG0019474										
OG0019475										
OG0019476										
OG0019477										
OG0019478										
OG0019479										
OG0019480										
OG0019481										
OG0019482										
OG0019483										
OG0019484										
OG0019485										
OG0019486										
OG0019487						GO:0016020,GO:0022857,GO:0055085				
OG0019488										
OG0019489										
OG0019490										
OG0019491										
OG0019492										
OG0019493										
OG0019494										
OG0019495										
OG0019496										
OG0019497										
OG0019498										
OG0019499										
OG0019500										
OG0019501										
OG0019502										
